주문날짜,target_audience,상품명,수량,금액,평점,배송소요시간,주문건수,카테고리,브랜드,spend,clicks,impressions,conversions,revenue_generated,roas
2023-09-06,Inactive,Onions,2,1869.5,5.0,41.0,1,Fruits & Vegetables,Ganesan Ltd,7664.449999999999,974.0,7041.0,124.0,14003.779999999999,2.385
2023-09-06,New Users,Lotion,3,1202.76,4.0,18.0,1,Personal Care,"Mannan, Naidu and Sama",10900.720000000001,2551.0,15603.0,161.0,17930.52,2.3066666666666666
2023-09-06,New Users,Pain Reliever,2,1061.7,5.0,18.0,1,Pharmacy,"Batra, Sant and Mandal",10900.720000000001,2551.0,15603.0,161.0,17930.52,2.3066666666666666
2023-09-06,New Users,Rice,3,404.07,3.0,14.0,1,Grocery & Staples,Tella-Master,10900.720000000001,2551.0,15603.0,161.0,17930.52,2.3066666666666666
2023-09-06,New Users,Vitamins,2,685.88,4.0,20.0,1,Pharmacy,Shah and Sons,10900.720000000001,2551.0,15603.0,161.0,17930.52,2.3066666666666666
2023-09-06,Premium,Chocolates,2,1492.06,5.0,6.0,1,Snacks & Munchies,"Sinha, Pau and Chhabra",7658.0,980.0,10213.0,79.0,12528.380000000001,2.625
2023-09-06,Premium,Mango Drink,1,432.0,4.0,9.0,1,Cold Drinks & Juices,Jha Group,7658.0,980.0,10213.0,79.0,12528.380000000001,2.625
2023-09-06,Premium,Popcorn,1,317.05,4.0,10.0,1,Snacks & Munchies,Golla-Luthra,7658.0,980.0,10213.0,79.0,12528.380000000001,2.625
2023-09-06,Premium,Shampoo,2,847.12,4.0,40.0,1,Personal Care,Sant-Mahajan,7658.0,980.0,10213.0,79.0,12528.380000000001,2.625
2023-09-06,Regular,Popcorn,2,305.1,3.0,8.0,1,Snacks & Munchies,"Chanda, Som and Vohra",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06,Regular,Vitamins,3,2556.06,4.0,15.0,1,Pharmacy,"Garg, Kari and Kapur",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07,Inactive,Baby Wipes,3,825.0899999999999,3.0,15.0,1,Baby Care,Loyal Inc,7063.24,1584.0,15073.0,224.0,13729.529999999999,2.526666666666667
2023-09-07,Inactive,Biscuits,4,1932.2,5.0,16.0,2,Snacks & Munchies,Yohannan Inc,7063.24,1584.0,15073.0,224.0,13729.529999999999,2.526666666666667
2023-09-07,New Users,Baby Wipes,1,941.19,2.0,16.0,1,Baby Care,Ranganathan-Peri,4759.49,474.0,2091.0,46.0,3624.31,2.8
2023-09-07,New Users,Frozen Biryani,3,989.37,3.0,18.0,1,Instant & Frozen Food,Chakrabarti-Batra,4759.49,474.0,2091.0,46.0,3624.31,2.8
2023-09-07,New Users,Ice Cream,1,616.45,3.0,20.0,1,Instant & Frozen Food,Mohan-Virk,4759.49,474.0,2091.0,46.0,3624.31,2.8
2023-09-07,New Users,Rice,3,214.8,3.0,14.0,1,Grocery & Staples,Kanda-Gupta,4759.49,474.0,2091.0,46.0,3624.31,2.8
2023-09-07,Premium,Mango Drink,1,317.82,4.0,18.0,1,Cold Drinks & Juices,"Sankaran, Pall and Gola",9470.49,2114.0,19304.0,181.0,19678.82,2.73
2023-09-07,Regular,Biscuits,1,483.05,5.0,21.0,1,Snacks & Munchies,Yohannan Inc,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07,Regular,Eggs,1,211.25,3.0,16.0,1,Dairy & Breakfast,Subramaniam LLC,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07,Regular,Onions,3,669.8100000000001,1.0,17.0,1,Fruits & Vegetables,Ratta-Sagar,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07,Regular,Wheat Flour,2,1137.88,4.0,12.0,1,Grocery & Staples,Nadig Ltd,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,Premium,Cat Food,3,2014.65,1.0,9.0,1,Pet Care,Acharya Ltd,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,Premium,Rice,2,834.78,2.0,19.0,1,Grocery & Staples,"Ramanathan, Agarwal and Baria",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,Regular,Cereal,1,154.5,3.0,22.0,1,Dairy & Breakfast,Trivedi-Ahluwalia,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,Regular,Eggs,2,563.46,3.0,7.0,1,Dairy & Breakfast,Chaudhuri PLC,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,Regular,Lotion,1,309.62,4.0,20.0,1,Personal Care,Arora LLC,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,Regular,Nuts,1,267.61,4.0,11.0,1,Snacks & Munchies,Jha Group,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,Regular,Spinach,3,1892.52,4.0,14.0,1,Fruits & Vegetables,"Thakur, Shah and Pingle",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09,Inactive,Butter,4,3367.7,3.5,15.5,2,Dairy & Breakfast,Gara and Sons,6675.1900000000005,2227.0,24123.0,221.0,24554.63,2.8699999999999997
2023-09-09,Inactive,Cough Syrup,2,522.06,3.0,17.0,1,Pharmacy,Char-Divan,6675.1900000000005,2227.0,24123.0,221.0,24554.63,2.8699999999999997
2023-09-09,Inactive,Lotion,2,168.4,2.0,20.0,1,Personal Care,Acharya PLC,6675.1900000000005,2227.0,24123.0,221.0,24554.63,2.8699999999999997
2023-09-09,Inactive,Wheat Flour,3,1043.73,2.0,29.0,1,Grocery & Staples,Memon-Barad,6675.1900000000005,2227.0,24123.0,221.0,24554.63,2.8699999999999997
2023-09-09,New Users,Cough Syrup,2,1154.26,4.0,44.0,1,Pharmacy,Hayer-Banerjee,3307.38,655.0,2999.0,71.0,9749.16,3.33
2023-09-09,New Users,Curd,1,493.19,3.0,18.0,1,Dairy & Breakfast,Mani PLC,3307.38,655.0,2999.0,71.0,9749.16,3.33
2023-09-09,New Users,Orange Juice,1,657.8,2.0,32.0,1,Cold Drinks & Juices,D’Alia-Dey,3307.38,655.0,2999.0,71.0,9749.16,3.33
2023-09-09,New Users,Pain Reliever,1,632.43,4.0,27.0,1,Pharmacy,Basu and Sons,3307.38,655.0,2999.0,71.0,9749.16,3.33
2023-09-09,Premium,Baby Wipes,1,863.18,1.0,43.0,1,Baby Care,Dora-Pillai,6860.32,1800.0,17799.0,204.0,17198.53,3.39
2023-09-09,Premium,Cheese,2,1157.7,3.0,22.0,1,Dairy & Breakfast,Banik-Ratta,6860.32,1800.0,17799.0,204.0,17198.53,3.39
2023-09-09,Premium,Cola,2,1783.2,5.0,15.0,1,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",6860.32,1800.0,17799.0,204.0,17198.53,3.39
2023-09-09,Premium,Instant Noodles,2,1303.86,3.0,11.0,1,Instant & Frozen Food,"Nadig, Zachariah and Soni",6860.32,1800.0,17799.0,204.0,17198.53,3.39
2023-09-09,Regular,Chocolates,3,2238.09,3.0,16.0,1,Snacks & Munchies,"Sinha, Pau and Chhabra",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09,Regular,Shampoo,1,423.56,3.0,16.0,1,Personal Care,Sant-Mahajan,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09,Regular,Toothpaste,3,2633.94,4.0,23.0,1,Personal Care,"Kibe, Contractor and Randhawa",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10,New Users,Bananas,2,1457.46,4.0,19.0,1,Fruits & Vegetables,"Wable, Randhawa and Mutti",3266.85,349.0,9214.0,100.0,4929.18,3.53
2023-09-10,New Users,Dish Soap,1,755.66,5.0,13.0,1,Household Care,Mand-Choudhry,3266.85,349.0,9214.0,100.0,4929.18,3.53
2023-09-10,New Users,Eggs,1,923.84,2.0,25.0,1,Dairy & Breakfast,Prasad LLC,3266.85,349.0,9214.0,100.0,4929.18,3.53
2023-09-10,New Users,Lotion,1,326.42,4.0,13.0,1,Personal Care,"Balan, Samra and Sekhon",3266.85,349.0,9214.0,100.0,4929.18,3.53
2023-09-10,Premium,Biscuits,1,280.35,5.0,30.0,1,Snacks & Munchies,"Andra, Mander and Kari",16488.760000000002,1164.0,19032.0,107.0,21678.56,2.935
2023-09-10,Premium,Carrots,4,2360.7400000000002,3.0,28.0,2,Fruits & Vegetables,Uppal Group,16488.760000000002,1164.0,19032.0,107.0,21678.56,2.935
2023-09-10,Premium,Cheese,3,958.02,3.0,23.0,1,Dairy & Breakfast,Kapadia-D’Alia,16488.760000000002,1164.0,19032.0,107.0,21678.56,2.935
2023-09-10,Premium,Dish Soap,1,508.0,5.0,28.0,1,Household Care,Dhar PLC,16488.760000000002,1164.0,19032.0,107.0,21678.56,2.935
2023-09-10,Premium,Rice,2,143.2,3.0,34.0,1,Grocery & Staples,Kanda-Gupta,16488.760000000002,1164.0,19032.0,107.0,21678.56,2.935
2023-09-10,Regular,Baby Wipes,3,822.75,2.0,23.0,1,Baby Care,Balakrishnan Ltd,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10,Regular,Diapers,3,2482.32,5.0,32.0,1,Baby Care,"Kurian, Patla and Sanghvi",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10,Regular,Frozen Pizza,2,964.12,4.0,17.0,1,Instant & Frozen Food,"Bhat, Nigam and Hayer",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,Inactive,Lotion,1,80.25,1.0,22.0,1,Personal Care,"Roy, Barad and De",10808.89,2417.0,22688.0,247.0,32589.260000000002,2.4025
2023-09-11,Inactive,Onions,2,1895.9,4.0,44.0,1,Fruits & Vegetables,Aurora LLC,10808.89,2417.0,22688.0,247.0,32589.260000000002,2.4025
2023-09-11,New Users,Butter,1,702.54,5.0,14.0,1,Dairy & Breakfast,Bora-Thakkar,10361.49,2697.0,18601.0,290.0,26467.16,2.835
2023-09-11,New Users,Dog Food,3,2493.3,4.0,9.0,1,Pet Care,Sandal PLC,10361.49,2697.0,18601.0,290.0,26467.16,2.835
2023-09-11,New Users,Wheat Flour,1,568.94,2.0,18.0,1,Grocery & Staples,Nadig Ltd,10361.49,2697.0,18601.0,290.0,26467.16,2.835
2023-09-11,Premium,Chocolates,2,454.44,2.0,9.0,1,Snacks & Munchies,Goda Inc,4902.4,117.0,5809.0,72.0,3821.27,2.78
2023-09-11,Regular,Baby Food,3,2794.83,4.0,16.0,1,Baby Care,Karnik PLC,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,Regular,Cough Syrup,1,328.51,4.0,15.0,1,Pharmacy,"Savant, Batta and Mander",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12,Inactive,Frozen Biryani,3,953.4,4.0,11.0,1,Instant & Frozen Food,Sabharwal-Mital,8415.58,865.0,8607.0,146.0,7297.65,2.19
2023-09-12,Inactive,Toilet Cleaner,2,1713.78,3.0,10.0,1,Household Care,Memon Ltd,8415.58,865.0,8607.0,146.0,7297.65,2.19
2023-09-12,New Users,Toothpaste,1,877.98,3.0,13.0,1,Personal Care,"Kibe, Contractor and Randhawa",11593.869999999999,1221.0,25424.0,113.0,16008.1,3.0175
2023-09-12,Premium,Carrots,3,1064.73,4.0,11.0,1,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",9169.279999999999,965.0,6875.0,124.0,6412.2,2.605
2023-09-12,Premium,Ice Cream,2,1232.9,4.0,11.0,1,Instant & Frozen Food,Mohan-Virk,9169.279999999999,965.0,6875.0,124.0,6412.2,2.605
2023-09-12,Regular,Bread,3,2216.2200000000003,5.0,19.0,1,Dairy & Breakfast,"Nagi, Sampath and Khurana",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12,Regular,Sugar,3,1648.41,3.0,24.0,1,Grocery & Staples,Raghavan Inc,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13,Inactive,Dog Food,3,2026.38,1.0,20.0,1,Pet Care,"Lall, Datta and Swamy",3026.83,141.0,5842.0,89.0,3738.15,3.48
2023-09-13,Inactive,Eggs,3,1636.47,3.0,11.0,1,Dairy & Breakfast,Dasgupta PLC,3026.83,141.0,5842.0,89.0,3738.15,3.48
2023-09-13,Premium,Detergent,2,386.92,3.0,14.0,1,Household Care,"Parikh, Oak and Kara",2634.33,947.0,8514.0,16.0,6667.96,1.68
2023-09-13,Regular,Frozen Pizza,3,558.24,4.0,15.0,1,Instant & Frozen Food,Baral Group,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13,Regular,Lotion,1,80.25,5.0,24.0,1,Personal Care,"Roy, Barad and De",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13,Regular,Sugar,2,680.72,5.0,17.0,1,Grocery & Staples,Deo-Kamdar,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-14,Inactive,Baby Wipes,2,339.76,3.0,17.0,1,Baby Care,Morar-Mistry,10487.8,2102.0,18037.0,150.0,12870.279999999999,2.77
2023-09-14,New Users,Cheese,1,578.85,1.0,14.0,1,Dairy & Breakfast,Banik-Ratta,2561.97,817.0,8684.0,16.0,8821.08,3.81
2023-09-14,New Users,Cough Syrup,3,2633.67,5.0,9.0,1,Pharmacy,Pant LLC,2561.97,817.0,8684.0,16.0,8821.08,3.81
2023-09-14,New Users,Frozen Pizza,3,1446.18,5.0,22.0,1,Instant & Frozen Food,"Bhat, Nigam and Hayer",2561.97,817.0,8684.0,16.0,8821.08,3.81
2023-09-14,New Users,Onions,3,2804.25,4.0,8.0,1,Fruits & Vegetables,Ganesan Ltd,2561.97,817.0,8684.0,16.0,8821.08,3.81
2023-09-14,Premium,Biscuits,2,1652.42,5.0,15.0,1,Snacks & Munchies,"Kunda, Dave and Sahni",17169.22,1346.0,16085.0,262.0,23541.97,2.8325
2023-09-14,Premium,Pet Treats,1,702.71,4.0,13.0,1,Pet Care,Lal-Chauhan,17169.22,1346.0,16085.0,262.0,23541.97,2.8325
2023-09-14,Regular,Cola,2,358.16,3.0,5.0,1,Cold Drinks & Juices,Bhattacharyya PLC,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-14,Regular,Eggs,3,2771.52,3.0,35.0,1,Dairy & Breakfast,Prasad LLC,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,Inactive,Vitamins,3,2509.73,1.0,18.5,2,Pharmacy,"Pai, Kashyap and Ramachandran",4216.8099999999995,1362.0,11696.0,60.0,7562.48,3.29
2023-09-15,Inactive,Wheat Flour,6,3422.1000000000004,2.5,17.5,2,Grocery & Staples,"Gala, Magar and Rajagopal",4216.8099999999995,1362.0,11696.0,60.0,7562.48,3.29
2023-09-15,New Users,Bread,3,1824.0,1.0,18.0,1,Dairy & Breakfast,Sidhu PLC,6579.83,1219.0,21315.0,232.0,20158.06,2.22
2023-09-15,Premium,Detergent,2,88.18,4.0,10.0,1,Household Care,Mangal-Sathe,17548.96,2873.0,24438.0,272.0,26597.629999999997,2.075
2023-09-15,Regular,Biscuits,3,2070.24,4.0,6.0,1,Snacks & Munchies,"Chad, Yohannan and Chopra",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,Regular,Cough Syrup,2,657.02,2.0,14.0,1,Pharmacy,"Savant, Batta and Mander",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,Regular,Dish Soap,2,282.56,2.0,16.0,1,Household Care,Khalsa-Bhavsar,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,Regular,Frozen Vegetables,2,1959.98,3.0,16.0,1,Instant & Frozen Food,Mammen-Hegde,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,Regular,Lotion,1,727.95,1.0,26.0,1,Personal Care,"Sibal, Bhatnagar and Rajan",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-16,Inactive,Frozen Biryani,3,66.12,3.0,15.0,1,Instant & Frozen Food,Agate and Sons,3676.72,276.0,4102.0,65.0,5272.74,1.66
2023-09-16,New Users,Baby Wipes,1,274.25,1.0,20.0,1,Baby Care,Balakrishnan Ltd,4085.22,390.0,2083.0,30.0,5183.44,1.91
2023-09-16,New Users,Mangoes,3,2776.95,1.0,19.0,1,Fruits & Vegetables,Mandal-Kar,4085.22,390.0,2083.0,30.0,5183.44,1.91
2023-09-16,New Users,Spinach,1,630.84,3.0,8.0,1,Fruits & Vegetables,"Thakur, Shah and Pingle",4085.22,390.0,2083.0,30.0,5183.44,1.91
2023-09-16,New Users,Tomatoes,3,490.65,4.0,13.0,1,Fruits & Vegetables,Dugar Group,4085.22,390.0,2083.0,30.0,5183.44,1.91
2023-09-16,Premium,Detergent,1,44.09,4.0,23.0,1,Household Care,Mangal-Sathe,6379.87,1711.0,15446.0,250.0,26299.22,2.42
2023-09-16,Regular,Dish Soap,3,1317.72,3.0,13.0,1,Household Care,Barman-Ahluwalia,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-17,New Users,Pain Reliever,2,1061.7,2.0,31.0,1,Pharmacy,"Batra, Sant and Mandal",4073.6400000000003,902.0,8662.0,140.0,5844.39,2.075
2023-09-17,Premium,Baby Food,3,675.63,3.0,17.0,1,Baby Care,Sehgal-Nagarajan,7606.679999999999,2288.0,18308.0,155.0,8026.53,1.8933333333333335
2023-09-17,Premium,Toothpaste,1,877.98,4.0,19.0,1,Personal Care,"Kibe, Contractor and Randhawa",7606.679999999999,2288.0,18308.0,155.0,8026.53,1.8933333333333335
2023-09-17,Regular,Pet Treats,2,196.64,3.0,12.0,1,Pet Care,"Minhas, Kapoor and Sethi",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-17,Regular,Pulses,2,1103.76,3.0,42.0,1,Grocery & Staples,"Vaidya, Amble and Palla",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,New Users,Dog Food,1,81.35,2.0,15.0,1,Pet Care,"Shroff, Wason and Dugar",8601.67,956.0,14461.0,47.0,14452.0,2.1550000000000002
2023-09-18,New Users,Iced Tea,1,12.32,3.0,10.0,1,Cold Drinks & Juices,"Warrior, Ravel and Amble",8601.67,956.0,14461.0,47.0,14452.0,2.1550000000000002
2023-09-18,New Users,Pet Treats,1,563.45,1.0,11.0,1,Pet Care,"Khurana, Khosla and Yohannan",8601.67,956.0,14461.0,47.0,14452.0,2.1550000000000002
2023-09-18,Premium,Cough Syrup,3,652.2,5.0,6.0,1,Pharmacy,Edwin and Sons,7853.41,806.0,9456.0,143.0,10178.97,3.165
2023-09-18,Premium,Pet Treats,3,2398.38,3.0,25.0,1,Pet Care,"Sharma, Chandra and Prashad",7853.41,806.0,9456.0,143.0,10178.97,3.165
2023-09-18,Regular,Detergent,2,1945.38,5.0,25.0,1,Household Care,Dutta-Halder,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,Regular,Frozen Pizza,1,307.23,5.0,8.0,1,Instant & Frozen Food,Sachdev Inc,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,Regular,Salt,3,113.4,4.0,36.0,1,Grocery & Staples,Deshpande-Rama,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-19,Inactive,Baby Food,1,931.61,3.0,15.0,1,Baby Care,Karnik PLC,6193.06,640.0,12379.0,129.0,16249.86,2.635
2023-09-19,Inactive,Nuts,3,1669.0500000000002,2.0,11.0,1,Snacks & Munchies,Karpe Inc,6193.06,640.0,12379.0,129.0,16249.86,2.635
2023-09-19,Inactive,Pain Reliever,1,582.87,5.0,26.0,1,Pharmacy,"Barad, Devi and Andra",6193.06,640.0,12379.0,129.0,16249.86,2.635
2023-09-19,Inactive,Soap,1,949.73,4.0,20.0,1,Personal Care,"Kadakia, Mohan and Sathe",6193.06,640.0,12379.0,129.0,16249.86,2.635
2023-09-19,New Users,Eggs,2,1652.42,3.0,15.0,1,Dairy & Breakfast,"Raghavan, Magar and Shanker",17286.22,2495.0,30822.0,241.0,22791.95,2.94
2023-09-19,New Users,Lotion,3,2634.21,3.0,18.0,1,Personal Care,Dalal-Shan,17286.22,2495.0,30822.0,241.0,22791.95,2.94
2023-09-19,New Users,Wheat Flour,3,1329.51,4.0,15.0,1,Grocery & Staples,"Gala, Magar and Rajagopal",17286.22,2495.0,30822.0,241.0,22791.95,2.94
2023-09-19,Premium,Detergent,2,326.06,4.0,25.0,1,Household Care,Bir PLC,3902.27,338.0,9881.0,54.0,4397.78,2.25
2023-09-20,Inactive,Eggs,3,633.75,4.0,20.0,1,Dairy & Breakfast,Subramaniam LLC,8181.24,543.0,8515.0,51.0,17518.83,2.5149999999999997
2023-09-20,New Users,Carrots,1,631.7,4.0,6.0,1,Fruits & Vegetables,Mohan Group,14359.49,2567.0,28074.0,229.0,20303.4,2.654
2023-09-20,Premium,Cheese,3,958.02,2.0,15.0,1,Dairy & Breakfast,Kapadia-D’Alia,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,Premium,Frozen Biryani,1,22.04,3.0,18.0,1,Instant & Frozen Food,Agate and Sons,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,Premium,Pulses,1,415.75,4.0,19.0,1,Grocery & Staples,Cherian-Dara,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,Premium,Tomatoes,2,419.18,4.0,9.0,1,Fruits & Vegetables,Barad and Sons,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,Premium,Vitamins,2,685.88,4.0,14.0,1,Pharmacy,Shah and Sons,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,Inactive,Cheese,1,578.85,3.0,40.0,1,Dairy & Breakfast,Banik-Ratta,1017.74,840.0,2875.0,30.0,7807.46,3.34
2023-09-21,Inactive,Sugar,1,549.47,5.0,34.0,1,Grocery & Staples,Raghavan Inc,1017.74,840.0,2875.0,30.0,7807.46,3.34
2023-09-21,New Users,Salt,3,113.4,3.0,18.0,1,Grocery & Staples,Deshpande-Rama,3775.05,749.0,12000.0,83.0,6842.889999999999,2.49
2023-09-21,Premium,Wheat Flour,1,568.94,1.0,14.0,1,Grocery & Staples,Nadig Ltd,11451.07,2185.0,18263.0,239.0,32218.29,1.85
2023-09-21,Regular,Cheese,2,1845.28,4.0,20.0,1,Dairy & Breakfast,Padmanabhan-Virk,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,Regular,Mangoes,3,2840.58,3.0,18.0,1,Fruits & Vegetables,"Suresh, Bose and Bajwa",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,Inactive,Baby Wipes,1,426.72,3.0,20.0,1,Baby Care,Narula Group,7338.36,714.0,8107.0,52.0,9946.63,1.955
2023-09-22,Inactive,Detergent,3,101.28,3.0,20.0,1,Household Care,Varkey LLC,7338.36,714.0,8107.0,52.0,9946.63,1.955
2023-09-22,Inactive,Ice Cream,2,281.6,3.0,41.0,1,Instant & Frozen Food,Purohit Group,7338.36,714.0,8107.0,52.0,9946.63,1.955
2023-09-22,Inactive,Pulses,3,592.17,1.0,23.0,1,Grocery & Staples,"Wable, Sankaran and Hari",7338.36,714.0,8107.0,52.0,9946.63,1.955
2023-09-22,Premium,Mango Drink,1,432.0,3.0,21.0,1,Cold Drinks & Juices,Jha Group,18325.39,2112.0,27645.0,247.0,30529.72,2.464
2023-09-22,Regular,Cereal,2,309.0,3.0,10.0,1,Dairy & Breakfast,Trivedi-Ahluwalia,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,Regular,Dog Food,3,2026.38,1.0,15.0,1,Pet Care,"Lall, Datta and Swamy",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,Regular,Onions,1,947.95,3.0,17.0,1,Fruits & Vegetables,Aurora LLC,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-23,Inactive,Detergent,3,2918.07,4.0,25.0,1,Household Care,Dutta-Halder,1194.61,706.0,6922.0,48.0,9937.89,2.71
2023-09-23,Inactive,Lotion,3,118.95,3.0,29.0,1,Personal Care,Sachdev Group,1194.61,706.0,6922.0,48.0,9937.89,2.71
2023-09-23,Inactive,Mango Drink,2,642.56,3.0,13.0,1,Cold Drinks & Juices,Dass and Sons,1194.61,706.0,6922.0,48.0,9937.89,2.71
2023-09-23,Inactive,Soap,2,1300.4,5.0,15.0,1,Personal Care,"Biswas, Kapoor and Patel",1194.61,706.0,6922.0,48.0,9937.89,2.71
2023-09-23,New Users,Cheese,2,638.68,3.0,24.0,1,Dairy & Breakfast,Kapadia-D’Alia,5889.389999999999,265.0,17983.0,93.0,16202.609999999999,2.83
2023-09-23,New Users,Cola,3,2215.38,4.0,13.0,1,Cold Drinks & Juices,Khurana-Dewan,5889.389999999999,265.0,17983.0,93.0,16202.609999999999,2.83
2023-09-23,New Users,Frozen Biryani,2,1538.48,4.0,22.0,1,Instant & Frozen Food,Som Inc,5889.389999999999,265.0,17983.0,93.0,16202.609999999999,2.83
2023-09-23,New Users,Wheat Flour,2,886.34,4.0,33.0,1,Grocery & Staples,"Gala, Magar and Rajagopal",5889.389999999999,265.0,17983.0,93.0,16202.609999999999,2.83
2023-09-23,Premium,Cereal,2,845.74,3.0,32.0,1,Dairy & Breakfast,"Gole, Chand and Dada",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-23,Regular,Eggs,2,1979.76,3.0,12.0,1,Dairy & Breakfast,Chahal Group,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-23,Regular,Salt,1,622.81,2.0,30.0,1,Grocery & Staples,"Jhaveri, Kata and Kapur",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-23,Regular,Sugar,3,2127.24,2.0,17.0,1,Grocery & Staples,"Bahl, Jaggi and Nath",0.0,0.0,0.0,0.0,0.0,0.0
2023-09-24,Inactive,Biscuits,3,2070.24,1.0,9.0,1,Snacks & Munchies,"Chad, Yohannan and Chopra",1882.93,350.0,3299.0,76.0,3016.55,2.23
2023-09-24,Inactive,Sugar,3,2127.24,3.0,19.0,1,Grocery & Staples,"Bahl, Jaggi and Nath",1882.93,350.0,3299.0,76.0,3016.55,2.23
2023-09-24,New Users,Cola,2,1476.92,5.0,18.0,1,Cold Drinks & Juices,Khurana-Dewan,6041.2699999999995,2122.0,14705.0,122.0,21579.23,2.61
2023-09-24,Premium,Dish Soap,1,508.0,5.0,44.0,1,Household Care,Dhar PLC,6549.879999999999,1561.0,8294.0,155.0,13890.59,1.8199999999999998
2023-09-24,Premium,Lemonade,3,998.52,5.0,11.0,1,Cold Drinks & Juices,Ramesh-Jain,6549.879999999999,1561.0,8294.0,155.0,13890.59,1.8199999999999998
2023-09-24,Premium,Rice,2,834.78,3.0,27.0,1,Grocery & Staples,"Ramanathan, Agarwal and Baria",6549.879999999999,1561.0,8294.0,155.0,13890.59,1.8199999999999998
2023-09-24,Premium,Toilet Cleaner,1,856.89,5.0,12.0,1,Household Care,Memon Ltd,6549.879999999999,1561.0,8294.0,155.0,13890.59,1.8199999999999998
2023-09-24,Regular,Pain Reliever,2,1264.86,4.0,28.0,1,Pharmacy,Basu and Sons,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-25,Inactive,Cola,2,1476.92,4.0,17.0,1,Cold Drinks & Juices,Khurana-Dewan,9853.25,1439.0,23444.0,171.0,9753.39,2.9633333333333334
2023-09-25,Inactive,Lotion,2,1756.14,3.0,19.0,1,Personal Care,Dalal-Shan,9853.25,1439.0,23444.0,171.0,9753.39,2.9633333333333334
2023-09-25,Inactive,Vitamins,3,2827.11,3.0,20.0,1,Pharmacy,Sundaram Inc,9853.25,1439.0,23444.0,171.0,9753.39,2.9633333333333334
2023-09-25,New Users,Bananas,3,652.5,4.0,16.0,1,Fruits & Vegetables,Yogi Group,6680.57,1125.0,12011.0,93.0,16703.03,2.965
2023-09-25,New Users,Toilet Cleaner,1,397.55,2.0,17.0,1,Household Care,"Gaba, Sodhi and Choudhary",6680.57,1125.0,12011.0,93.0,16703.03,2.965
2023-09-25,Premium,Cola,3,2215.38,1.0,16.0,1,Cold Drinks & Juices,Khurana-Dewan,6459.73,1263.0,17544.0,99.0,13962.18,2.515
